networksteps,algo,score,env
86333,DQNEWC,-0.23596491228070188,Pathfinding8
86345,DQNEWC,-0.5679487179487179,Pathfinding8
86354,DQNEWC,-0.5066666666666666,Pathfinding8
86359,DQNEWC,-0.6138888888888889,Pathfinding8
86381,DQNEWC,-0.441304347826087,Pathfinding8
86389,DQNEWC,-0.5981481481481481,Pathfinding8
86405,DQNEWC,-0.4745098039215686,Pathfinding8
86410,DQNEWC,-0.5055555555555555,Pathfinding8
86414,DQNEWC,-0.67,Pathfinding8
86423,DQNEWC,-0.44166666666666665,Pathfinding8
86432,DQNEWC,-0.4366666666666667,Pathfinding8
86436,DQNEWC,-0.47333333333333333,Pathfinding8
86450,DQNEWC,-0.5155555555555557,Pathfinding8
86452,DQNEWC,-0.8888888888888888,Pathfinding8
86461,DQNEWC,-0.5033333333333334,Pathfinding8
86463,DQNEWC,-0.22777777777777775,Pathfinding8
86474,DQNEWC,-0.3680555555555556,Pathfinding8
86493,DQNEWC,-0.30666666666666664,Pathfinding8
86505,DQNEWC,-0.34358974358974353,Pathfinding8
86521,DQNEWC,-0.47549019607843135,Pathfinding8
86526,DQNEWC,-0.5555555555555556,Pathfinding8
86551,DQNEWC,-0.4166666666666667,Pathfinding8
86563,DQNEWC,-0.46538461538461545,Pathfinding8
86567,DQNEWC,-0.11944444444444441,Pathfinding8
86569,DQNEWC,-0.22777777777777775,Pathfinding8
86585,DQNEWC,-0.38039215686274513,Pathfinding8
86601,DQNEWC,-0.3990196078431373,Pathfinding8
86609,DQNEWC,-0.5185185185185185,Pathfinding8
86625,DQNEWC,-0.26568627450980387,Pathfinding8
86639,DQNEWC,-0.5555555555555556,Pathfinding8
86653,DQNEWC,-0.36222222222222233,Pathfinding8
86667,DQNEWC,-0.3422222222222222,Pathfinding8
86678,DQNEWC,-0.47638888888888886,Pathfinding8
86689,DQNEWC,-0.5555555555555556,Pathfinding8
86705,DQNEWC,-0.3598039215686275,Pathfinding8
86723,DQNEWC,-0.237719298245614,Pathfinding8
86741,DQNEWC,-0.37368421052631584,Pathfinding8
86753,DQNEWC,-0.441025641025641,Pathfinding8
86757,DQNEWC,-0.47333333333333333,Pathfinding8
86768,DQNEWC,-0.44999999999999996,Pathfinding8
86786,DQNEWC,-0.37456140350877193,Pathfinding8
86802,DQNEWC,-0.32156862745098036,Pathfinding8
86810,DQNEWC,-0.5222222222222223,Pathfinding8
86821,DQNEWC,-0.5013888888888889,Pathfinding8
86825,DQNEWC,-0.6,Pathfinding8
86830,DQNEWC,-0.5555555555555556,Pathfinding8
86839,DQNEWC,-0.43666666666666665,Pathfinding8
86850,DQNEWC,-0.3930555555555555,Pathfinding8
86866,DQNEWC,-0.5490196078431373,Pathfinding8
86878,DQNEWC,-0.36666666666666664,Pathfinding8
86887,DQNEWC,-0.5366666666666667,Pathfinding8
86895,DQNEWC,-0.5555555555555556,Pathfinding8
86899,DQNEWC,-0.6033333333333334,Pathfinding8
86907,DQNEWC,-0.5555555555555556,Pathfinding8
86918,DQNEWC,-0.44722222222222224,Pathfinding8
86921,DQNEWC,-0.13999999999999999,Pathfinding8
86937,DQNEWC,-0.39803921568627454,Pathfinding8
86948,DQNEWC,-0.3138888888888889,Pathfinding8
86969,DQNEWC,-0.3409090909090909,Pathfinding8
86987,DQNEWC,-0.32368421052631585,Pathfinding8
87005,DQNEWC,-0.4263157894736842,Pathfinding8
87021,DQNEWC,-0.2647058823529411,Pathfinding8
87030,DQNEWC,-0.5700000000000001,Pathfinding8
87041,DQNEWC,-0.47638888888888886,Pathfinding8
87053,DQNEWC,-0.2897435897435897,Pathfinding8
87064,DQNEWC,-0.5055555555555555,Pathfinding8
87089,DQNEWC,-0.49102564102564106,Pathfinding8
87103,DQNEWC,-0.3622222222222222,Pathfinding8
87105,DQNEWC,-0.6666666666666666,Pathfinding8
87121,DQNEWC,-0.26274509803921564,Pathfinding8
87152,DQNEWC,-0.3895833333333334,Pathfinding8
87164,DQNEWC,-0.391025641025641,Pathfinding8
87168,DQNEWC,-0.4033333333333333,Pathfinding8
87173,DQNEWC,-0.5055555555555555,Pathfinding8
87191,DQNEWC,-0.34035087719298257,Pathfinding8
87200,DQNEWC,-0.6666666666666666,Pathfinding8
87225,DQNEWC,-0.47884615384615387,Pathfinding8
87244,DQNEWC,-0.48666666666666664,Pathfinding8
87260,DQNEWC,-0.37745098039215685,Pathfinding8
87265,DQNEWC,-0.7222222222222222,Pathfinding8
87281,DQNEWC,-0.3392156862745098,Pathfinding8
87285,DQNEWC,-0.6033333333333334,Pathfinding8
87299,DQNEWC,-0.44777777777777783,Pathfinding8
87306,DQNEWC,-0.15555555555555553,Pathfinding8
87315,DQNEWC,-0.6016666666666667,Pathfinding8
87331,DQNEWC,-0.47450980392156866,Pathfinding8
87347,DQNEWC,-0.3774509803921569,Pathfinding8
87361,DQNEWC,-0.4255555555555556,Pathfinding8
87373,DQNEWC,-0.6435897435897436,Pathfinding8
87378,DQNEWC,-0.44722222222222224,Pathfinding8
87387,DQNEWC,-0.5366666666666667,Pathfinding8
87396,DQNEWC,-0.2766666666666666,Pathfinding8
87407,DQNEWC,-0.3680555555555556,Pathfinding8
87421,DQNEWC,-0.2955555555555555,Pathfinding8
87435,DQNEWC,-0.3388888888888889,Pathfinding8
87453,DQNEWC,-0.20175438596491235,Pathfinding8
87465,DQNEWC,-0.391025641025641,Pathfinding8
87479,DQNEWC,-0.40555555555555556,Pathfinding8
87491,DQNEWC,-0.5397435897435897,Pathfinding8
87500,DQNEWC,-0.5033333333333334,Pathfinding8
87511,DQNEWC,-0.2847222222222222,Pathfinding8
87527,DQNEWC,-0.24509803921568624,Pathfinding8
87541,DQNEWC,-0.49111111111111116,Pathfinding8
87550,DQNEWC,-0.44166666666666665,Pathfinding8
87553,DQNEWC,-0.13999999999999999,Pathfinding8
87565,DQNEWC,-0.4923076923076923,Pathfinding8
87574,DQNEWC,-0.30666666666666664,Pathfinding8
87588,DQNEWC,-0.32222222222222224,Pathfinding8
87606,DQNEWC,-0.32456140350877194,Pathfinding8
87618,DQNEWC,-0.08725490196078428,Pathfinding8
87626,DQNEWC,-0.4148148148148148,Pathfinding8
87637,DQNEWC,-0.3430555555555555,Pathfinding8
87648,DQNEWC,-0.2597222222222222,Pathfinding8
87660,DQNEWC,-0.341025641025641,Pathfinding8
87668,DQNEWC,-0.6685185185185185,Pathfinding8
